ChEMBL,text,labels
CHEMBL239496,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,1
CHEMBL239320,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)O2,1
CHEMBL119893,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)CCSc1ccccn1,1
CHEMBL454732,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1,1
CHEMBL507560,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(CCCOc4c(Cl)cc(C)cc4Cl)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1,1
CHEMBL443192,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(Cc3cccc(C)c3C)C3CC3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,1
CHEMBL505760,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(C)Cc3ccccc3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,1
CHEMBL446741,COc1cccc(CN(C(=O)C2=C(c3ccc(CCN(C)Cc4c(Cl)ccc(Cl)c4Cl)cc3)CC3CNCC2N3)C2CC2)c1C,1
CHEMBL448175,NC(=O)CCC(=O)N1CC2CC(c3ccc(CCCOc4c(F)ccc(F)c4F)cc3)=C(C(=O)N(Cc3ccccc3Cl)C3CC3)C(C1)N2,1
CHEMBL449779,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(OCCOc4c(F)ccc(Cl)c4F)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1,1
CHEMBL509242,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(OCCOc4cccc(Cl)c4)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1,1
CHEMBL470878,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(OCCOc4ccccc4Cl)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1,1
CHEMBL447097,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(Cc3cccc(OC)c3C)C3CC3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,1
CHEMBL443469,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(Cc3ccccc3Cl)C3CC3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,1
CHEMBL501912,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(C)CCCc3ccccc3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,1
CHEMBL1269693,CNC(=O)OCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,1
CHEMBL287023,c1ccc(COCCCOc2ccc([C@H]3[C@H](OCCN4CCOCC4)CNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1,1
CHEMBL165755,CC(C)C[C@H](NC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)CC(O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C(=O)NCc1ccccc1,1
CHEMBL3142784,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(C)C,1
CHEMBL308658,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSc1nnnn1CC(N)=O,1
CHEMBL93418,CC(C)(C)S(=O)(=O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)CC(=O)NCCN1CCOCC1,1
CHEMBL96743,CCOC(=O)[C@H](CC(C)C)SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,1
CHEMBL386861,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL31601,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,1
CHEMBL1203094,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CCCN(C)C)C(=O)NCc1cnc(C)nc1N.Cl.Cl,1
CHEMBL3633113,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CC2CCCCC2)C(C)C)C(C)C)ccc1OC.Cl,1
CHEMBL3633116,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCCCc2ccccc2)C(C)C)C(C)C)ccc1OC.Cl,1
CHEMBL3633136,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cn2cc(C(C)O)nn2)C(C)C)C(C)C)ccc1OC.Cl,1
CHEMBL3144522,C=C(C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@H](O)CC(C)C,1
CHEMBL91246,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(=O)O)C(C)C,1
CHEMBL2365004,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2Cc2ccccc2)C(C)C)ccc1OC,1
CHEMBL1276280,COCCCN1C(=O)COC2C=CC(SC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)=CC21,1
CHEMBL3400458,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)CC2CCCCC2)C(C)C)ccc1OC,1
CHEMBL3400455,CCN(Cc1ccccc1)C(=O)N[C@@H]1CNC[C@H]1CN(C(=O)c1ccc(OC)c(OCCCOC)c1)C(C)C,1
CHEMBL3400448,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OC2CCCCC2)C(C)C)ccc1OC,1
CHEMBL1269749,CC(=O)NCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCc3cc(-c4c(F)ccc(F)c4Cl)no3)cc2)C2CC2)c1,1
CHEMBL1269759,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(N3CC[C@@H](Oc4c(Cl)cc(C)cc4Cl)C3)nc2)C2CC2)c(Cl)cn1,1
CHEMBL1276275,COc1ccccc1COCCCOc1ccc([C@H]2CCNC[C@@H]2OCc2ccc3c(c2)N(CCNC(C)=O)CCC3)cc1,1
CHEMBL285146,COc1ccccc1COCCCOc1ccc([C@H]2CCNC[C@@H]2OCc2cc(OC)c3ccccc3c2OC)cn1,1
CHEMBL299801,CCCCC1CCN(C(=O)[C@H](Cc2ccccc2)O[C@@H](CCCC)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)CC1,1
CHEMBL2371846,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)O,1
CHEMBL100800,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)O)C(C)C,1
CHEMBL103929,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(C)(C)N)C(C)C,1
CHEMBL557064,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)CN(C(=O)c1ccc(OC)c(/C=C/CCOC)c1)C(C)C,1
CHEMBL289898,COc1cccc(C(=O)OCc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)cc2)c1,1
CHEMBL3400443,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CC2CCOCC2)C(C)C)ccc1OC,1
CHEMBL3400436,COCCCOc1cc(C(=O)N(C[C@H]2CNC[C@@H]2NCc2ccc3ccccc3c2)C(C)C)ccc1OC,1
CHEMBL3400461,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)c2cccc(OC)c2)C(C)C)ccc1OC,1
CHEMBL3400457,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)CC2CCCC2)C(C)C)ccc1OC,1
CHEMBL3400450,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCc2ccccc2)C(C)C)ccc1OC,1
CHEMBL3400449,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCC2CCCCC2)C(C)C)ccc1OC,1
CHEMBL1076464,COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C(F)(F)CNC2)C2CC2)c1C,1
CHEMBL1076462,COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C[C@H]3CC[C@H]2N3)C2CC2)c1C,1
CHEMBL90896,COC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,1
CHEMBL1790497,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(C)C)C(=O)NCc1ccccn1,1
CHEMBL2419050,CC[C@@H](NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1)c1cccc(Cl)c1.O=C(O)/C=C/C(=O)O,1
CHEMBL424437,COc1ccccc1COCCCOc1ccc(C2CCNCC2OCc2cccc3c2NCCC3)cc1,1
CHEMBL1270873,O=C(c1c(Oc2ccccc2)n(-c2ccccc2)c2ccccc12)N1CCCNCC1,1
CHEMBL1271185,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2ccccc2n1C1CCCC1,1
CHEMBL103937,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN1CCOCC1)C(C)C,1
CHEMBL264339,CC[C@H](C)[C@H](NC(=O)CC(O)C(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)C(=O)NC(=O)[C@@H](N)Cc1ccccc1,1
CHEMBL4106854,COCCCOc1ccc2c(c1)[C@H](N(C(=O)[C@H]1CNCCO1)C1CC1)CC2,1
CHEMBL1269684,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)N(Cc3cc(CCNC(=O)CC(F)(F)F)ccc3Cl)C3CC3)cc2)c(Cl)c1,1
CHEMBL1231601,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)CC(C)(C)CC(=O)N1C[C@H](C(=O)OC)Cc2ccccc21,1
CHEMBL1790101,CCCC[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccccn1)[C@H](C)CC,1
CHEMBL1093936,COCCCc1cc(CN(C(=O)C(CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c(Cl)c[n+]1[O-],1
CHEMBL3142321,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,1
CHEMBL1076451,CC1(C)CNCC(C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)=C1c1ccc(CCCOc2c(F)ccc(F)c2Cl)cc1,1
CHEMBL1824935,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,1
CHEMBL380866,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCCC2=O)CCC3)cc1,1
CHEMBL333369,CCCCC1CCCC(=O)OC[C@H](NC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)C(=O)O1,1
CHEMBL159389,COC(=O)C(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12,1
CHEMBL2028990,CC(C)CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1
CHEMBL350425,COC(=O)C(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CC(=O)N(C)C)Cc1cccc2ccccc12,1
CHEMBL333073,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N[C@H]1COC(=O)CCCC(CN2CCOCC2)OC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,1
CHEMBL3144406,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN=C(N)N)c1.O=[N+]([O-])O,1
CHEMBL3143457,CC(C)CC(=O)NC[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,1
CHEMBL144812,CCC[C@@H](OP(=O)(CCCc1ccccc1)OCC)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,1
CHEMBL298510,CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NC(C)c1ccc2ccccc2c1,1
CHEMBL69289,O=C(NC(Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSC1CCCCC1)C(Cc1ccccc1)Cc1ccccc1,1
CHEMBL352937,CC(C)C[C@H](NC(=O)CC(O)[C@H](CC(C)C)NC(=O)CC1OC1[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,1
CHEMBL31587,c1ccc(CCOCCOc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1,1
CHEMBL280543,C=CC[C@H](NC(=O)[C@H](Cc1ccc(OC)cc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)C(O)C(F)(F)C(=O)NCCN1CCOCC1,1
CHEMBL195669,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2ccc(C(F)(F)F)cc2)cc1,1
CHEMBL196981,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2cccc(C(F)(F)F)c2)cc1,1
CHEMBL1824930,Cc1c(F)cccc1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,1
CHEMBL4107073,COCCCn1nc(C)c2ccc([C@@H](C)N(C(=O)[C@H]3CNCCN3)C3CC3)cc21,1
CHEMBL2387543,Cc1ccc(F)cc1N1CC(C)(C)N(C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(=O)O)C(C)C)CC1=O.O=C(O)CCC(=O)O,1
CHEMBL291804,C=CC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1S(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,1
CHEMBL60610,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1csc(N)n1)NC(=O)[C@@H]1Cc2ccccc2CN1S(=O)(=O)N1CCOCC1,1
CHEMBL1946050,O=C(c1c(Oc2ccccc2)n(-c2ccccc2)c2cc(Cl)ccc12)N1CCNCC1,1
CHEMBL1946465,Cc1cc(Cl)c(OCCOc2ccc(N3C(=O)CNC[C@@H]3C(=O)N(Cc3cccc(C)c3C)C3CC3)cc2)cc1C,1
CHEMBL445350,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CN=[N+]=[N-],1
CHEMBL288346,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H]1CN(CCO)C(=O)O1,1
CHEMBL344138,CCCCNC(=O)[C@@H](C)C[C@@H](O)[C@@H](CC1CCCCC1)NC(=O)[C@H](CCCC)OP(=O)(O)CCCc1ccccc1,1
CHEMBL357253,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1
CHEMBL416429,CC(C)N1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,1
CHEMBL2204733,CC(C)C[C@@H](NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1)C(=O)N(C)C.O=C(O)/C=C/C(=O)O,1
CHEMBL4115454,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(Cl)c1OC,1
CHEMBL290605,CCCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,1
CHEMBL112091,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CSC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cnc(C)nc1N,1
CHEMBL1910307,CONC(=O)Cn1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)cccc21,1
CHEMBL412129,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N1CCN(C)CC1)Cc1ccccc1,1
CHEMBL418034,c1ccc(COCCCCOc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1,1
CHEMBL1258395,Cc1cc(Cl)c(OCCOc2ccc(CC(CN)c3ccc(-c4cncnc4)cc3C)cc2)c(Cl)c1,1
CHEMBL440654,c1ccc(COCCCOCc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1,1
CHEMBL264225,CC(C)CCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)N1C(=O)CN[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C1=O,1
CHEMBL3318940,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc3c(cc2F)OC(C)(C)C(=O)N3CCCOC)C2CC2)C1.Cl,1
CHEMBL309127,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSC1CCCCC1,1
CHEMBL285454,O=C(OCCOc1ccc([C@H]2CCNC[C@@H]2OCc2ccc3ccccc3c2)cc1)c1ccccc1,1
CHEMBL3142781,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC12CC3CC(CC(C3)C1)C2,1
CHEMBL345043,CCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,1
CHEMBL288411,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H]1CCNC(=O)O1,1
CHEMBL56703,CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cc[n+]([O-])cc1,1
CHEMBL354767,CC(C)C[C@H](NC(=O)C[C@@H](O)C(Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,1
CHEMBL1910293,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2cc(F)cc(F)c2)C2CC2)cc(OCCOC)c1,1
CHEMBL435076,CC(C)C[C@H](NC(=O)C[C@@H](O)C(CC1CCCCC1)NC(=O)C/C=C/[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,1
CHEMBL560682,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CNC(C)C)NC(=O)c1ccc(OC)c(OCCCOC)c1,1
CHEMBL1276274,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(Cc3ccnc(OC)c3C)C3CC3)[C@H]3CNC[C@@H](C2)N3)cc1,1
CHEMBL1257701,COCCCc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1,1
CHEMBL1256488,COCCCOc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1,1
CHEMBL1258051,Cc1cc(Cl)c(OCCOc2ccc(CC(CN)c3ccc(-c4ccccc4CCC#N)cc3C)cc2)c(Cl)c1,1
CHEMBL305692,CC(C)Cc1nc(-c2ccccc2)cn2c(C(Cc3cccnc3)C(=O)NC(=O)C[C@H](O)[C@H](CC3CCCCC3)NC(=O)C(CC(C)C)NCCCC(=O)O)nnc12,1
CHEMBL78096,CCCc1nc(-c2cccnc2)cn2c(C(Cc3cccnc3)C(=O)NC(CC3CCCCC3)C(O)CC(C(=O)N(C)CCN(C)C)C(C)C)nnc12,1
CHEMBL422324,CC(C)SC[C@H](O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C1CCCCC1,1
CHEMBL2028945,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)[O-])C(C)C)C(=O)NCc1cccc[n+]1[O-].[Na+],1
CHEMBL1796068,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc21,1
CHEMBL484897,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2cccc(Cl)c2F)C1,1
CHEMBL1824950,COC[C@H]1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,1
CHEMBL1824952,CCC[C@H]1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,1
CHEMBL1818040,CNC[C@H](CC(C)(C)C)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,1
CHEMBL159336,COC(=O)C(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CC(=O)N1CCCCC1)Cc1cccc2ccccc12,1
CHEMBL121731,O=C(/C=C/c1ccccc1)N[C@H]1COC(=O)CCC[C@H](CN2CCOCC2)OC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,1
CHEMBL100647,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)O)C(C)C,1
CHEMBL436543,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CN1C(=O)CSc2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1,1
CHEMBL1824642,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cnccc2n1-c1ccccc1,1
CHEMBL430959,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,1
CHEMBL3142204,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)OCc1ccccc1,1
CHEMBL540047,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCNC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCC(N)CC1)C(=O)NCc1cnc(C)nc1N.Cl.Cl,1
CHEMBL405140,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSCC(=O)NC1CN2CCC1CC2,1
CHEMBL1795903,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(OCCOC)c1,1
